,Recipe_ID,RECIPE_NM_KO,Ingredient,TF-IDF Value
120,11,동치미막국수,소금,0.04617005168804687
121,11,동치미막국수,참기름,0.09365529014568419
122,11,동치미막국수,통후추,0.36868330784924636
123,11,동치미막국수,홍고추,0.16129758469818548
124,11,동치미막국수,깨소금,0.13234024435103445
125,11,동치미막국수,쇠고기,0.17705030706305247
126,11,동치미막국수,간장,0.09901948581367845
127,11,동치미막국수,동치미국물,0.5303333964700131
128,11,동치미막국수,동치미무,0.5303333964700131
129,11,동치미막국수,국수,0.4115420948107834
130,12,열무김치냉면,다진마늘,0.09149870994216001
131,12,열무김치냉면,설탕,0.08742024117836854
132,12,열무김치냉면,청고추,0.18580490323927573
133,12,열무김치냉면,홍고추,0.1583832157050113
134,12,열무김치냉면,고춧가루,0.13875344833124537
135,12,열무김치냉면,물,0.1098748764500975
136,12,열무김치냉면,냉면,0.48299827021437597
137,12,열무김치냉면,식초,0.1883914626187458
138,12,열무김치냉면,겨자,0.39167311139412503
139,12,열무김치냉면,다진생강,0.29748279882129713
140,12,열무김치냉면,대파,0.13424723915468606
141,12,열무김치냉면,열무,0.48299827021437597
142,12,열무김치냉면,찹쌀가루,0.362021836738521
143,13,채소국수,계란,0.1840381448020232
144,13,채소국수,부추,0.33900926094765343
145,13,채소국수,표고버섯,0.23292345005270282
146,13,채소국수,쇠고기,0.1923807114950683
147,13,채소국수,오이,0.23477996881630578
148,13,채소국수,양념장,0.5344771285920187
149,13,채소국수,국수,0.44717663766419663
150,13,채소국수,깻잎,0.3043411792565341
151,13,채소국수,상추,0.35575423693960995
152,14,해물국수,다진마늘,0.07749016698108974
153,14,해물국수,소금,0.03839487682789037
154,14,해물국수,돼지고기,0.21761092785311661
155,14,해물국수,표고버섯,0.1782630323778845
156,14,해물국수,파,0.28213870161384946
157,14,해물국수,국수,0.3422371745761509
158,14,해물국수,계란흰자,0.3863656181741322
159,14,해물국수,녹말가루,0.23578884650080567
160,14,해물국수,멸칫국물,0.44102366557355427
161,14,해물국수,새우,0.2248950162138084
162,14,해물국수,오징어,0.21996498009571588
163,14,해물국수,죽순,0.29342290346011635
164,14,해물국수,청주,0.19550774612312588
165,14,해물국수,홍합,0.30659593558643944
166,15,만둣국,다진마늘,0.10935649302407409
167,15,만둣국,다진파,0.17745656245466995
168,15,만둣국,설탕,0.10448203040926339
169,15,만둣국,소금,0.054184024161594735
170,15,만둣국,숙주,0.44328390805874296
171,15,만둣국,참기름,0.10991151880015554
172,15,만둣국,표고버섯,0.25157024195650113
173,15,만둣국,깨소금,0.1553112187510125
174,15,만둣국,쇠고기,0.20778183616818094
175,15,만둣국,간장,0.11620680539948529
176,15,만둣국,후춧가루,0.12225625326245695
177,15,만둣국,김치,0.3555424511957358
178,15,만둣국,두부,0.25357538516750333
179,15,만둣국,만두피,0.5204190158021946
180,15,만둣국,육수,0.3369522654734661
181,16,다시마냉국,다진마늘,0.19519081890981815
182,16,다시마냉국,다진파,0.3167428909669133
183,16,다시마냉국,소금,0.09671327010827574
184,16,다시마냉국,홍고추,0.3378730650363715
185,16,다시마냉국,고춧가루,0.29599760721716645
186,16,다시마냉국,깨소금,0.27721558304926913
187,16,다시마냉국,물,0.23439201629691667
188,16,다시마냉국,다시마,0.5601842918326092
189,16,다시마냉국,오이,0.4526076661522184
190,17,두부국,고추장,0.34220558386718924
191,17,두부국,다진마늘,0.16388930939857577
192,17,두부국,소금,0.08120397842608755
193,17,두부국,참기름,0.16472110994946187
194,17,두부국,진간장,0.43735858189801763
195,17,두부국,쇠고기,0.31139643100729836
196,17,두부국,파,0.5967146383022849
197,17,두부국,후춧가루,0.18322179472626787
198,17,두부국,두부,0.38002585494791974
199,18,두부조개탕,계란,0.2039963246535752
200,18,두부조개탕,소금,0.055608310343501124
201,18,두부조개탕,콩나물,0.35028872754986895
202,18,두부조개탕,홍고추,0.19427065423615278
203,18,두부조개탕,마늘,0.19902999361437623
204,18,두부조개탕,후춧가루,0.12546989224309188
205,18,두부조개탕,밀가루,0.26024089078016427
206,18,두부조개탕,실파,0.2541753441556411
207,18,두부조개탕,두부,0.26024089078016427
208,18,두부조개탕,모시조개,0.43411359848655706
209,18,두부조개탕,북어,0.5924389748736996
210,19,무맑은국,국간장,0.5704913657285826
211,19,무맑은국,소금,0.08937591084788868
212,19,무맑은국,참기름,0.18129775810194493
213,19,무맑은국,마늘,0.3198890031984808
214,19,무맑은국,쇠고기,0.3427336960022384
215,19,무맑은국,물,0.2166093642429478
216,19,무맑은국,후춧가루,0.20166025246842162
217,19,무맑은국,실파,0.40852082644947557
218,19,무맑은국,무,0.3992637857450371
219,20,미역국,국간장,0.41737299913802445
220,20,미역국,참기름,0.13263792159127796
221,20,미역국,마늘,0.23403164478346072
222,20,미역국,물,0.15847198647783203
223,20,미역국,식용유,0.23691976265502582
224,20,미역국,후춧가루,0.14753517657920162
225,20,미역국,다진쇠고기,0.5349417138587264
226,20,미역국,미역,0.6035416643424987
227,21,미역냉국,다진마늘,0.1442559083631192
228,21,미역냉국,소금,0.07147600849342642
229,21,미역냉국,고춧가루,0.218757234284416
230,21,미역냉국,깨소금,0.20487636646301563
231,21,미역냉국,간장,0.1532923908522615
232,21,미역냉국,물,0.17322758013324766
233,21,미역냉국,오이,0.3345000055718066
234,21,미역냉국,대파,0.2116527920638677
235,21,미역냉국,불린미역,0.8210108709982661
236,22,생태국,미나리,0.29084673424947033
237,22,생태국,소금,0.054527681147760756
238,22,생태국,콩나물,0.3434816114265615
239,22,생태국,홍고추,0.19049541741369996
240,22,생태국,마늘,0.1951622691573815
241,22,생태국,후춧가루,0.1230316518450876
242,22,생태국,무,0.24358832482284618
243,22,생태국,생태,0.6263335059729315
244,22,생태국,쌀뜨물,0.5033018541278439
245,23,연어까르파치오,소금,0.03322694800472019
246,23,연어까르파치오,양파,0.09371840944311405
247,23,연어까르파치오,후춧가루,0.07497047761326707
248,23,연어까르파치오,레몬즙,0.3066916506584636
249,23,연어까르파치오,모듬채소,0.4289632332374037
250,23,연어까르파치오,방울토마토,0.2961722433932581
251,23,연어까르파치오,양송이버섯,0.2397588133747115
252,23,연어까르파치오,연어,0.4289632332374037
253,23,연어까르파치오,올리브유,0.21802719015699965
254,23,연어까르파치오,차이브,0.3816621282717307
255,23,연어까르파치오,페스토소스,0.4289632332374037
256,24,오이냉국,다진마늘,0.16424826782336352
257,24,오이냉국,설탕,0.1569270560789804
258,24,오이냉국,소금,0.0813818353728847
259,24,오이냉국,홍고추,0.28431186459663577
260,24,오이냉국,고춧가루,0.24907469796385212
261,24,오이냉국,깨소금,0.2332700871065199
262,24,오이냉국,파,0.5980215920468507
263,24,오이냉국,간장,0.1745371122311898
264,24,오이냉국,물,0.19723511015229248
265,24,오이냉국,오이,0.3808582062633979
266,24,오이냉국,식초,0.3381793188931212
267,24,오이냉국,대파,0.2409856543897134
268,25,해산물샐러드,당근,0.08173313892213346
269,25,해산물샐러드,양파,0.06480357788007389
270,25,해산물샐러드,모시조개,0.1793610831536865
271,25,해산물샐러드,가리비,0.2966157071803663
272,25,해산물샐러드,가재새우,0.2966157071803663
273,25,해산물샐러드,갑오징어,0.2312010067459307
274,25,해산물샐러드,검은껍질홍합,0.2966157071803663
275,25,해산물샐러드,꼴뚜기,0.26390835696314846
276,25,해산물샐러드,루콜라,0.2966157071803663
277,25,해산물샐러드,삶은 문어살,0.2966157071803663
278,25,해산물샐러드,샐러리,0.1688316682094438
279,25,해산물샐러드,소스,0.26390835696314846
280,25,해산물샐러드,중새우살,0.2966157071803663
281,25,해산물샐러드,쭈꾸미,0.2447757835881221
282,25,해산물샐러드,참소라살,0.2966157071803663
283,25,해산물샐러드,트레비스,0.2447757835881221
284,26,재첩국,소금,0.06754162696555373
285,26,재첩국,부추,0.45641286463010783
286,26,재첩국,물,0.16369230521009612
287,26,재첩국,재첩,0.8719691822776706
288,27,구운감자와도미구이,감자,0.16298377522940577
289,27,구운감자와도미구이,방울토마토,0.24802286718188948
290,27,구운감자와도미구이,올리브유,0.1825820279672468
291,27,구운감자와도미구이,계란노른자,0.22763997555401502
292,27,구운감자와도미구이,그린올리브,0.35922573231106614
293,27,구운감자와도미구이,도미,0.35922573231106614
