,Ingredient,TF-IDF Value,Recipe_ID
1499,설탕,0.07690903973116528,137
1500,참기름,0.08090567663360054,137
1501,당근,0.1418863747822991,137
1502,밥,0.20309429861742198,137
1503,표고버섯,0.18518041483328612,137
1504,쇠고기,0.15294784596621208,137
1505,간장,0.0855396260820408,137
1506,양파,0.11249714448243367,137
1507,후춧가루,0.0899926140668881,137
1508,녹말가루,0.24493848121871262,137
1509,청주,0.20309429861742198,137
1510,육수,0.2480299729177866,137
1511,양송이버섯,0.287800252153485,137
1512,느타리버섯,0.26952149111825224,137
1513,목이버섯,0.3830795267511982,137
1514,팽이버섯,0.24195943264975914,137
1515,들깨,0.5149163234193769,137
1516,설탕,0.06766037348666752,138
1517,소금,0.035088438628381395,138
1518,대추,0.24470300907979511,138
1519,오이,0.16421010579765405,138
1520,후춧가루,0.07917058775003538,138
1521,배,0.25319094632215405,138
1522,레몬즙,0.32387359682983047,138
1523,밤,0.24882208299262623,138
1524,닭고기,0.3127648553294171,138
1525,수삼,0.37382467624906773,138
1526,양상추,0.280192920471131,138
1527,마요네즈,0.2578418615755908,138
1528,머스터드,0.287061369906389,138
1529,요리술,0.4529952639991031,138
1530,소금,0.05302000545924556,139
1531,새우,0.31056057402824094,139
1532,오징어,0.3037526203768396,139
1533,마요네즈,0.3896091545464839,139
1534,머스터드,0.43376097639364636,139
1535,컬리플라워,0.6844935913112403,139
1536,오이,0.18594577766628984,140
1537,샐러리,0.2919711014904056,140
1538,딸기,0.4563931310532625,140
1539,사과,0.3816211046736317,140
1540,오렌지마요네즈,0.5129559854693356,140
1541,자몽,0.5129559854693356,140
1542,양파,0.11011726653183466,141
1543,올리브유,0.2561776106996164,141
1544,트레비스,0.41593444503624977,141
1545,케이퍼,0.44844540740435507,141
1546,다진양파,0.3479964935263111,141
1547,앤다이브,0.5040232646653333,141
1548,훈제연어,0.41593444503624977,141
1549,소금,0.03711510540659472,142
1550,후춧가루,0.08374338740361804,142
1551,양송이버섯,0.26781495638113834,142
1552,올리브유,0.2435403378917364,142
1553,베이컨,0.2963765326695403,142
1554,레몬드레싱,0.47915973549235363,142
1555,레몬주스,0.47915973549235363,142
1556,시금치,0.28974395853312795,142
1557,파마산치즈치즈,0.47915973549235363,142
1558,소금,0.04778819575749376,143
1559,당근,0.17000209961110904,143
1560,물,0.1158183519826225,143
1561,감자,0.2799156540568261,143
1562,양파,0.1347891986923462,143
1563,후춧가루,0.10782524653503099,143
1564,양송이버섯,0.34482977812188664,143
1565,샐러리,0.3511640254486678,143
1566,월계수잎,0.4589892719836988,143
1567,버터,0.3050346878119844,143
1568,홀토마토,0.5489202467972728,143
1569,고추장,0.1675150957552491,144
1570,다진마늘,0.08022643303161002,144
1571,다진파,0.1301862068734701,144
1572,설탕,0.07665041538768184,144
1573,청고추,0.1629144786423055,144
1574,홍고추,0.13887103387710525,144
1575,고춧가루,0.12165957571957467,144
1576,물,0.0963387289607952,144
1577,깻잎,0.24114578838066664,144
1578,김치,0.26083410195378,144
1579,두부,0.18602872215486052,144
1580,양송이버섯,0.28683245758047066,144
1581,쑥갓,0.2728027143005766,144
1582,햄,0.3338048124073693,144
1583,베이컨,0.31742218725753735,144
1584,스파게티,0.3669067202976773,144
1585,프랑크소시지,0.4565967134917426,144
1586,고추장,0.1616592236385418,145
1587,다진파,0.12563525117975705,145
1588,미나리,0.20461518784309465,145
1589,소금,0.03836106927412666,145
1590,당근,0.13646596647051887,145
1591,표고버섯,0.17810606776309457,145
1592,고춧가루,0.11740668785908241,145
1593,마늘,0.1372996828263164,145
1594,간장,0.08227180208616328,145
1595,물,0.09297098903182308,145
1596,양파,0.10819947701478759,145
1597,밀가루,0.17952566401516326,145
1598,대파,0.11359374410465398,145
1599,생강,0.17671159843211842,145
1600,양배추,0.28189027213284373,145
1601,쑥갓,0.2632662734154586,145
1602,양,0.4086905790777835,145
1603,후추,0.2632662734154586,145
1604,곱창,0.4406353343034273,145
1605,우동면,0.3860254145457309,145
1606,고추장,0.17942403957093714,146
1607,미나리,0.22710045696162365,146
1608,설탕,0.08209962870296868,146
1609,소금,0.042576587073150984,146
1610,참기름,0.08636599851979991,146
1611,콩나물,0.2681990950119428,146
1612,진간장,0.22931432800820184,146
1613,통후추,0.33998829078904175,146
1614,고춧가루,0.13030856968249316,146
1615,대파,0.1260766195612554,146
1616,찹쌀가루,0.33998829078904175,146
1617,깻잎,0.2582892680907642,146
1618,아귀,0.4890569797315426,146
1619,미더덕,0.4536017987855709,146
1620,계란,0.12153370912074526,147
1621,설탕,0.06388287547463502,147
1622,소금,0.03312944105958799,147
1623,우유,0.24814080759984247,147
1624,계란노른자,0.27103465148506084,147
1625,버터,0.2114670485213344,147
1626,강력분,0.3805421124281105,147
1627,건포도,0.3805421124281105,147
1628,검은깨,0.3805421124281105,147
1629,드라이이스트,0.42770440879041965,147
1630,오렌지마멀레이드,0.42770440879041965,147
1631,소금,0.05291393172268949,148
1632,돼지고기,0.29990068284752464,148
1633,홍고추,0.18485769609749297,148
1634,식용유,0.19172359615066212,148
1635,찹쌀가루,0.42253544593455483,148
1636,꼬치,0.4884066108194923,148
1637,생강즙,0.29990068284752464,148
1638,후추,0.36314038894083006,148
1639,무순,0.4443431207006751,148
1640,고추장,0.295177865705739,149
1641,다진마늘,0.14136676559618658,149
1642,다진파,0.22940073857810855,149
1643,소금,0.07004449421237398,149
1644,참기름,0.14208425567489524,149
1645,깨소금,0.20077312328220887,149
1646,쇠고기,0.2686026711030877,149
1647,물,0.16975819564942177,149
1648,식용유,0.2537929404174694,149
1649,후춧가루,0.15804247758582604,149
1650,대파,0.20741383131535424,149
1651,무,0.31290567743052455,149
1652,된장,0.4102801978553813,149
1653,배추,0.5246359976468956,149
1654,설탕,0.0628318380685614,150
1655,소금,0.03258437665011625,150
1656,참기름,0.06609694245096459,150
1657,멥쌀,0.2665754352250471,150
1658,계핏가루,0.3278948616940429,150
1659,대추,0.2272399493097842,150
1660,물,0.07897073208514516,150
1661,꿀,0.2543742277843991,150
1662,깨,0.3471469386544569,150
1663,녹두,0.3278948616940429,150
1664,솔잎,0.4206675725641007,150
1665,쑥,0.3278948616940429,150
1666,풋콩,0.4206675725641007,150
1667,다진마늘,0.08353503769508618,151
1668,다진파,0.13555519406266897,151
1669,소금,0.04138999318324747,151
1670,숙주,0.3386149001793644,151
1671,참기름,0.08395900976884774,151
1672,돼지고기,0.23458637101025817,151
1673,깨소금,0.1186388494552352,151
1674,간장,0.08876784177172307,151
1675,물,0.10031181807704026,151
1676,후춧가루,0.09338888293071991,151
1677,대파,0.12256291034416752,151
1678,느타리버섯,0.27969307528557164,151
1679,실고추,0.34757119983464846,151
1680,석이버섯,0.4165053159085027,151
1681,녹두,0.4165053159085027,151
1682,포도씨유,0.44096008276536836,151
1683,다진마늘,0.12482580698744858,152
1684,다진파,0.20255915310622039,152
1685,도라지,0.5193731481072624,152
1686,설탕,0.11926181428159299,152
1687,참기름,0.1254593454128528,152
1688,당근,0.22002129447363297,152
1689,진간장,0.3331128682441113,152
1690,표고버섯,0.28715678052454474,152
1691,깨소금,0.1772811808305832,152
1692,쇠고기,0.2371741691763768,152
1693,식용유,0.22409728666935458,152
1694,오이,0.28944556660863807,152
1695,후추,0.4244588432283746,152
1696,국간장,0.369343672297952,153
1697,다진마늘,0.11678185944673963,153
1698,소금,0.05786314940170126,153
1699,참기름,0.11737457178031266,153
1700,쇠고기,0.2218903378845203,153
1701,다시마,0.335155944313611,153
1702,후춧가루,0.1305575205473917,153
1703,대파,0.17134276782684532,153
1704,무,0.25848866731633063,153
1705,토란,0.7470190656429427,153
1706,국간장,0.39210048033020284,154
1707,다진마늘,0.12397727812155819,154
1708,다진파,0.20118221597591834,154
1709,설탕,0.11845110779021366,154
1710,소금,0.061428339986619986,154
1711,참기름,0.1246065099403834,154
1712,홍고추,0.21460324408573167,154
1713,깨소금,0.1760760758691628,154
1714,쇠고기,0.23556192941885645,154
1715,간장,0.1317434661100386,154
1716,물,0.14887628606825806,154
1717,후춧가루,0.13860171530448193,154
1718,실파,0.2807776276704225,154
1719,목이버섯,0.5899981910324483,154
1720,팽이버섯,0.3726527198602082,154
1721,고추장,0.24613405258245144,155
1722,다진마늘,0.1178786723505548,155
1723,다진파,0.19128579751953798,155
1724,설탕,0.11262434162389363,155
1725,고춧가루,0.17875740853273048,155
1726,간장,0.12526283131240337,155
1727,물,0.14155286526778518,155
1728,후춧가루,0.13178371418658275,155
1729,대파,0.1729520156982033,155
1730,청주,0.297407973748043,155
1731,무,0.2609163877443637,155
1732,생강즙,0.33103151359265554,155
1733,실고추,0.4904676254932462,155
1734,고등어,0.5045962549169956,155
1735,다진마늘,0.10318939720891833,156
1736,다진파,0.16744900283546016,156
1737,설탕,0.09858982707796146,156
1738,소금,0.05112834763599779,156
1739,참기름,0.1037131226291972,156
1740,당근,0.18188438190624323,156
1741,당면,0.4557384391185335,156
1742,쇠고기,0.19606410037707364,156
1743,간장,0.10965339020251094,156
1744,식용유,0.18525387085933334,156
1745,양파,0.14421027827231117,156
1746,오이,0.2392751488171226,156
1747,후춧가루,0.11536168297200752,156
1748,배,0.3689316261389743,156
1749,꿀,0.3991401795852014,156
1750,느타리버섯,0.3455000516977617,156
1751,통깨,0.32635506137608405,156
1752,고추장,0.3557615316485745,157
1753,참기름,0.17124628332545605,157
1754,고춧가루,0.2583755022350299,157
1755,마늘,0.30215377977052377,157
1756,파,0.6203525707573945,157
1757,양파,0.23811330278576356,157
1758,된장,0.49448799707637686,157
1759,소금,0.04631913999930606,158
1760,참기름,0.09395771365481627,158
1761,돼지고기,0.2625233329381467,158
1762,마늘,0.16578274148843447,158
1763,간장,0.09933923091644462,158
1764,식용유,0.1678286190830342,158
1765,대파,0.1371589644342259,158
1766,죽순,0.35398203268878065,158
1767,청주,0.2358583074564698,158
1768,양송이버섯,0.3342293743377553,158
1769,피망,0.29177424221912834,158
1770,생강,0.213370727723668,158
1771,배추김치,0.400168217192526,158
1772,후추,0.3178813209894247,158
1773,마른고추,0.38896355922532466,158
1774,다진마늘,0.11858791982921199,159
1775,다진파,0.1924367179268378,159
1776,소금,0.058758017339534986,159
1777,간장,0.1260165074906825,159
1778,식용유,0.21289853201719366,159
1779,후춧가루,0.13257662494092984,159
1780,녹말가루,0.3608420257022228,159
1781,청주,0.29919740563853847,159
1782,생강즙,0.33302325019512974,159
1783,닭,0.4317740305794683,159
1784,튀김가루,0.5912788259183795,159
1785,다진마늘,0.0796190060665546,160
1786,다진파,0.1292005141342445,160
1787,설탕,0.07607006390713139,160
1788,참기름,0.08002310279104626,160
1789,당근,0.1403385822390784,160
1790,당면,0.3516392432788105,160
1791,표고버섯,0.18316034161858002,160
1792,깨소금,0.11307718934639412,160
1793,쇠고기,0.15127938741371616,160
1794,간장,0.08460650198465787,160
1795,후춧가루,0.08901091376471755,160
1796,식초,0.1639317211642746,160
1797,깻잎,0.23931997550532355,160
1798,오징어,0.2260079409681003,160
1799,두부,0.18462022301259975,160
1800,샐러리,0.28988972240677724,160
1801,피망,0.24850200445127674,160
1802,통깨,0.25180945246676484,160
1803,양상추,0.3150188547328179,160
1804,다진파슬리,0.5092992678917129,160
1805,설탕,0.0885265109425581,161
1806,소금,0.04590954625464448,161
1807,표고버섯,0.21315278512628974,161
1808,홍고추,0.16038749480934444,161
1809,마늘,0.1643167476490081,161
1810,간장,0.09846078784553534,161
1811,물,0.11126530104767782,161
1812,식용유,0.1663445338311787,161
1813,완두콩,0.4237546740620836,161
1814,식초,0.1907754846268907,161
1815,녹말가루,0.2819375877485473,161
1816,새우,0.26891161015020665,161
1817,죽순,0.35085181856317116,161
1818,누룽지,0.5926968494084017,161
1819,고추장,0.1648410423370645,162
1820,다진마늘,0.0789457737184316,162
1821,설탕,0.07542684025644608,162
1822,참기름,0.07934645353281425,162
1823,간장,0.08389109699768792,162
1824,꼬치,0.3610497665399074,162
1825,토마토케첩,0.2727915000317042,162
1826,가래떡,0.32001200962912707,162
1827,브로콜리,0.3610497665399074,162
1828,적파프리카,0.5049927993867752,162
1829,황파프리카,0.5049927993867752,162
1830,계란,0.20806981218333978,163
1831,소금,0.05671872132330777,163
1832,당근,0.20177162078163777,163
1833,식용유,0.2055095296671916,163
1834,양파,0.15997823054084034,163
1835,후춧가루,0.12797532974193448,163
1836,실파,0.25925082821914025,163
1837,두부,0.265437494322547,163
1838,날콩가루,0.6042690545596584,163
1839,찬밥,0.5707574977869835,163
1840,소금,0.056268386889905944,164
1841,쌀,0.4134793735681871,164
1842,찹쌀,0.4214524156953976,164
1843,팥,0.46033624904512316,164
1844,물,0.1363707445951771,164
1845,쌀가루,0.6463281638677094,164
1846,계란,0.15145103302403098,165
1847,설탕,0.07960859216076954,165
1848,소금,0.04128474402931628,165
1849,물,0.10005673869263046,165
1850,밀가루,0.19320814632656738,165
1851,버터,0.26352279693265884,165
1852,삶은팥,0.5329901885565383,165
1853,슈가파우더,0.5329901885565383,165
1854,아몬드가루,0.5329901885565383,165
1855,국간장,0.3505734021466218,166
1856,다진마늘,0.1108469342943692,166
1857,다진파,0.17987515303903442,166
1858,설탕,0.1059060366645839,166
1859,소금,0.05492250894258831,166
1860,참기름,0.11140952462651746,166
1861,깨소금,0.15742798606646932,166
1862,고구마줄기,0.7090551022072815,166
1863,들기름,0.5275119094891493,166
1864,소금,0.05889348242884556,167
1865,표고버섯,0.2734357193570535,167
1866,간장,0.12630703528952206,167
1867,물,0.1427328646605542,167
1868,오이,0.27561514158144007,167
1869,후춧가루,0.13288227692088583,167
1870,녹말가루,0.3616739376599782,167
1871,청주,0.29988719751905935,167
1872,어묵,0.5435991092700412,167
1873,닭고기,0.5249538660521795,167
1874,계란,0.2982635901000971,168
1875,다진마늘,0.16409332508814373,168
1876,다진파,0.2662799124830036,168
1877,설탕,0.1567790197701591,168
1878,소금,0.08130506424867752,168
1879,참기름,0.16492616109621488,168
1880,깨소금,0.233050033002935,168
1881,쇠고기,0.31178406921160884,168
1882,간장,0.17437246356898567,168
1883,물,0.19704904945373317,168
1884,후춧가루,0.18344987623403752,168
1885,대파,0.2407583218465171,168
1886,가래떡,0.6651633425681722,168
1887,소금,0.07596105803810706,169
1888,참기름,0.15408592085622205,169
1889,멥쌀,0.621443593170324,169
1890,쑥,0.7643921161048025,169
1891,물,0.10167335099267195,170
1892,잣,0.3206056134239441,170
1893,생강,0.19325233128062125,170
1894,곶감,0.5416016874508691,170
1895,통계피,0.44694523664527935,170
1896,호두,0.42215854508943007,170
1897,황설탕,0.42215854508943007,170
1898,계란,0.17499600438769208,171
1899,설탕,0.09198475087887668,171
1900,소금,0.047702977675646664,171
1901,청고추,0.19550641254427992,171
1902,홍고추,0.1666529449432107,171
1903,마늘,0.17073569190509089,171
1904,간장,0.10230710489862423,171
1905,물,0.11561181943536465,171
1906,후춧가루,0.10763296765655993,171
1907,식초,0.19822802503295428,171
1908,대파,0.1412567465311039,171
1909,생강,0.2197454240599266,171
1910,닭고기,0.42520600786830404,171
1911,감자전분,0.6158502290336793,171
1912,정종,0.4005842937205594,171
1913,소금,0.06761450692069874,172
1914,멥쌀,0.5531597797144885,172
1915,찹쌀,0.506435297914923,172
1916,팥,0.5531597797144885,172
1917,물,0.1638689353624521,172
1918,밀가루,0.3164285949709791,172
1919,국간장,0.4343742910714819,173
1920,소금,0.06805115773108805,173
1921,물,0.1649271920396407,173
1922,다시마,0.3941671040520087,173
1923,후춧가루,0.1535448815976322,173
1924,실파,0.3110493077319439,173
1925,두부,0.3184720736372729,173
1926,무,0.3040009618060156,173
1927,다진쇠고기,0.556732055503919,173
1928,다진마늘,0.13633600390119172,174
1929,다진파,0.22123714762676117,174
1930,설탕,0.1302589550155554,174
1931,소금,0.06755184923359966,174
1932,참기름,0.137027960951757,174
1933,당근,0.24030947434386468,174
1934,깨소금,0.19362829165411746,174
1935,간장,0.14487636752215058,174
1936,물,0.1637170796595148,174
1937,후춧가루,0.1524182840982847,174
1938,두부,0.3161353637577995,174
1939,무,0.30177043012168775,174
1940,다진쇠고기,0.5526471720808367,174
1941,밤,0.47902934679779646,174
1942,설탕,0.08292968986076982,175
1943,소금,0.043007053954907816,175
1944,참기름,0.0872391944386921,175
1945,당근,0.15299362854217158,175
1946,당면,0.38334834874844553,175
1947,간장,0.09223590213304018,175
1948,식용유,0.15582790345826497,175
1949,양파,0.12130372885633589,175
1950,청피망,0.3357402308637576,175
1951,홍피망,0.3518442058561133,175
1952,새우,0.2519104863873727,175
1953,오징어,0.24638823063744847,175
1954,낙지,0.34342571284258355,175
1955,조갯살,0.43277771306889273,175
1956,굴소스,0.3160305583858587,175
1957,계란,0.21340026794021866,176
1958,다진마늘,0.11740474098517825,176
1959,소금,0.05817177513937136,176
1960,간장,0.12475921192569808,176
1961,물,0.14098375177701036,176
1962,다시마,0.33694357170026107,176
1963,대파,0.17225666187965402,176
1964,말린표고버섯,0.5587199997403663,176
1965,떡국떡,0.6681914782508172,176
1966,소금,0.06697212122872825,177
1967,찹쌀,0.5016238039899444,177
1968,팥,0.5479043701279199,177
1969,대추,0.46705639320955467,177
1970,밤,0.4749183308797331,177
1971,다진마늘,0.09293159832774223,178
1972,다진파,0.1508033179065905,178
1973,쌀,0.33836035606282094,178
1974,참기름,0.09340326151899864,178
1975,콩나물,0.2900524586051794,178
1976,돼지고기,0.26097416132692314,178
1977,진간장,0.24799928810054972,178
1978,깨소금,0.13198411358696188,178
1979,물,0.11159553933629718,178
1980,무,0.20569774378588454,178
1981,다진풋고추,0.5289062566107493,178
1982,취나물,0.5289062566107493,178
1983,고추장,0.13829744302927438,179
1984,다진마늘,0.06623349675805751,179
1985,설탕,0.06328120106104514,179
1986,소금,0.03281741476343289,179
1987,참기름,0.0665696569340485,179
1988,밥,0.16710715918551614,179
1989,청고추,0.1344992564825143,179
1990,홍고추,0.11464942194878933,179
1991,흑임자,0.3769580149584788,179
1992,된장,0.19222546430872453,179
1993,치커리,0.29252182148875633,179
1994,건새우가루,0.4236761179936011,179
1995,겨자잎,0.3769580149584788,179
1996,청경채,0.4236761179936011,179
1997,케일,0.3769580149584788,179
1998,다진마늘,0.0866023715674302,180
1999,홍고추,0.14990771023111138,180
2000,물,0.10399518072191301,180
2001,대파,0.12706331372895996,180
2002,두부,0.20081322214489775,180
2003,된장,0.2513408154426148,180
2004,바지락,0.3426490891573419,180
2005,말린표고버섯,0.412133927587969,180
2006,국멸치,0.39606637016115337,180
2007,달래,0.4571517531774283,180
2008,청양고추,0.43179902856786323,180
2009,다진마늘,0.12709663316943814,181
2010,설탕,0.12143142052663373,181
2011,소금,0.0629739199938877,181
2012,표고버섯,0.2923807254065236,181
2013,간장,0.1350582238806731,181
2014,식용유,0.22817405571385801,181
2015,후춧가루,0.14208903142264953,181
2016,양송이버섯,0.4544068365575932,181
2017,느타리버섯,0.4255465631003528,181
2018,쑥,0.6337032317189919,181
2019,계란,0.15569817666337665,182
2020,소금,0.04244249273861892,182
2021,당근,0.15098525407632737,182
2022,식용유,0.15378232296348412,182
2023,후춧가루,0.09576365398530907,182
2024,밀가루,0.19862628533398136,182
2025,대파,0.12567954310298804,182
2026,녹말가루,0.2606458786237925,182
2027,빵가루,0.3917530479843573,182
2028,김,0.31789592845133036,182
2029,닭고기,0.3783160670613837,182
2030,마요네즈,0.31188196925873907,182
2031,명란젓,0.5479368405797197,182
2032,다진마늘,0.10979475448775006,183
2033,소금,0.054401174228136166,183
2034,홍고추,0.19005345861493309,183
2035,물,0.13184541172040853,183
2036,식용유,0.197112337304631,183
2037,후춧가루,0.12274621232219518,183
2038,실파,0.2486577473131855,183
2039,청주,0.2770122432602365,183
2040,바지락,0.4344115748630402,183
2041,굴소스,0.39975845558243167,183
2042,봄동,0.6248803812327909,183
2043,계란,0.2022278908525581,184
2044,다진마늘,0.11125812246953055,184
2045,소금,0.05512624471905473,184
2046,당근,0.19610653211249432,184
2047,감자,0.32289770730277345,184
2048,후춧가루,0.12438220010535626,184
2049,밀가루,0.2579848756855591,184
2050,김치,0.36172507442739643,184
2051,두부,0.2579848756855591,184
2052,피망,0.3472520923214333,184
2053,참빛고운포도씨유,0.633208920666256,184
2054,계란,0.2155460656280141,185
2055,설탕,0.11329945057368042,185
2056,소금,0.05875670814715927,185
2057,물,0.1424013817148724,185
2058,식용유,0.21289378840691647,185
2059,녹말가루,0.3608339857503953,185
2060,찬밥,0.5912656515846313,185
2061,옥수수,0.6259813277301701,185
2062,다진마늘,0.12498859697176747,186
2063,물,0.15009071339503285,186
2064,다시마,0.35870871935902876,186
2065,멸치,0.42501239581578243,186
2066,실파,0.28306801274648236,186
2067,모시조개,0.4834602429202094,186
2068,양배추,0.45507864855623353,186
2069,된장,0.36274683147045544,186
2070,고추장,0.2885370488237765,187
2071,참기름,0.13888768969427545,187
2072,홍고추,0.23919896950989306,187
2073,고춧가루,0.20955302434693496,187
2074,마늘,0.24505898516328686,187
2075,쇠고기,0.2625597344196854,187
2076,간장,0.14684261399419335,187
2077,물,0.16593903024952011,187
2078,후춧가루,0.1544868886506265,187
2079,대파,0.20274750151024395,187
2080,오징어,0.3922582314207869,187
2081,풋고추,0.6319799525589043,187
2082,설탕,0.0776942068213765,188
2083,소금,0.040291950329979065,188
2084,당근,0.14333489777020597,188
2085,통후추,0.3217447021225681,188
2086,홍고추,0.1407621181565068,188
2087,물,0.09765062713530229,188
2088,양파,0.11364563178508491,188
2089,오이,0.18856197896272398,188
2090,식초,0.16743176480396452,188
2091,월계수잎,0.38699039910625693,188
2092,통생강,0.46281444546077777,188
2093,통계피,0.42926177043867936,188
2094,정향,0.46281444546077777,188
2095,멥쌀,0.36674200709617893,189
2096,찹쌀,0.3357639228895757,189
2097,대추,0.3126260866157777,189
2098,물,0.10864423708925271,189
2099,잣,0.3425868424410127,189
2100,밤,0.31788850640657645,189
2101,은행,0.39958009964928953,189
2102,송이버섯,0.5149185808228564,189
2103,다진마늘,0.1221785408066245,190
2104,소금,0.06053710048691078,190
2105,물,0.14671629889063062,190
2106,된장,0.3545913757340423,190
2107,시금치,0.4725908478783055,190
2108,말린새우,0.7815400424978496,190
2109,다진파,0.14743462978730495,191
2110,설탕,0.08680585975371072,191
2111,소금,0.04501722242417346,191
2112,참기름,0.09131679245618621,191
2113,밥,0.229228908125584,191
2114,깨소금,0.12903581429522992,191
2115,마늘,0.16112299467964894,191
2116,쇠고기,0.17262950250040773,191
2117,간장,0.09654704844863084,191
2118,식용유,0.16311136766606685,191
2119,후춧가루,0.10157305646860845,191
2120,깻잎,0.27309529087997847,191
2121,양배추,0.3308019645941924,191
2122,근대잎,0.581176859207699,191
2123,김칫잎,0.5170913957204601,191
2124,소금,0.046800918489538816,192
2125,멥쌀,0.38288212014134854,192
2126,찹쌀,0.350540707569456,192
2127,팥,0.38288212014134854,192
2128,대추,0.32638458790882524,192
2129,밤,0.331878603886238,192
2130,팥삶은물,0.6042045544147118,192
2131,계란,0.19961755128319597,193
2132,미나리,0.29024399462558675,193
2133,설탕,0.10492679984370891,193
2134,소금,0.05441468007139986,193
2135,당근,0.1935752064955108,193
2136,밥,0.2770810153776159,193
2137,식용유,0.1971612731662323,193
2138,다시마,0.31518166004487896,193
2139,오이,0.25465482993143523,193
2140,식초,0.2261182653354653,193
2141,말린 표고버섯,0.7024989805169789,193
2142,소금,0.06199260326459642,194
2143,홍고추,0.2165745285124078,194
2144,간장,0.13295362415851297,194
2145,대파,0.18357079312096994,194
2146,청주,0.31566800422087266,194
2147,어묵,0.5722046400750807,194
2148,다시물,0.5525782380029446,194
2149,맛술,0.40678045718726613,194
2150,소금,0.06924297369671925,195
2151,대파,0.2050403907915959,195
2152,죽순,0.5291714953893287,195
2153,모시조개,0.5405543936816597,195
2154,레몬,0.61720525328009,195
2155,실파,0.21280752954438606,196
2156,두부,0.21788588990537633,196
2157,미역,0.42973900125902503,196
2158,맛국물,0.6010670033973972,196
2159,왜된장,0.6010670033973972,196
2160,소금,0.036522500800378596,197
2161,당근,0.12992542866904827,197
2162,통후추,0.29164438664677494,197
2163,호박,0.25064845332697466,197
2164,계란흰자,0.36752399707538935,197
2165,죽순,0.27911375453839005,197
2166,만두피,0.3507861258972331,197
2167,생크림,0.31553142033550424,197
2168,생새우,0.47150915055515946,197
2169,콘프레이크,0.4195165738152744,197
2170,소금,0.06377673190713021,198
2171,대추,0.44477209066598045,198
2172,물,0.15456779372473092,198
2173,잣,0.48739715804463535,198
2174,불린쌀,0.7325729474290875,198
2175,설탕,0.2643497404800125,199
2176,소금,0.13709087265220649,199
2177,청고추,0.5618547522764111,199
2178,간장,0.2940145662276647,199
2179,물,0.3322502281318776,199
2180,생강,0.6315138679714742,199
2181,계란,0.14940401456116886,200
2182,소금,0.040726737711530785,200
2183,홍고추,0.14228107150261488,200
2184,식용유,0.14756561002612628,200
2185,후춧가루,0.09189236933316804,200
2186,밀가루,0.1905967369831719,200
2187,깻잎,0.24706722634114847,200
2188,녹말가루,0.25010916299559716,200
2189,김치,0.2672389948738221,200
2190,풋고추,0.37591627172346015,200
2191,새우살,0.5257862709951012,200
2192,생선살,0.5257862709951012,200
2193,국간장,0.47874892834927446,201
2194,다진마늘,0.15137443593634892,201
2195,다진파,0.24564053127476912,201
2196,소금,0.07500310102681579,201
2197,참기름,0.15214271874664323,201
2198,진간장,0.40396111790138045,201
2199,마늘,0.2684466876661748,201
2200,쇠고기,0.287617656510374,201
2201,물,0.18177575898855233,201
2202,후춧가루,0.16923065897167866,201
2203,실파,0.34282536006705333,201
2204,대파,0.22209712154301225,201
2205,무,0.3350569720016606,201
2206,소금,0.06023807764964389,202
2207,진간장,0.324437801296779,202
2208,홍고추,0.21044499792632426,202
2209,마늘,0.2156005844430784,202
2210,물,0.1459915941456939,202
2211,대파,0.17837534008743308,202
2212,두부,0.2819077020969063,202
2213,무,0.2690980455498035,202
2214,생강즙,0.34141179898003976,202
2215,명란,0.6919261111641922,202
2216,고사리,0.40784709844277006,203
2217,고추장,0.20467214135236605,203
2218,다진마늘,0.09802170823835911,203
2219,소금,0.048567857844333144,203
2220,참기름,0.09851920567251556,203
2221,진간장,0.2615828663118555,203
2222,고춧가루,0.14864526546865206,203
2223,깨소금,0.13921323324810977,203
2224,쇠고기,0.18624527871083318,203
2225,물,0.1177079227556917,203
2226,후춧가루,0.10958441018192994,203
2227,대파,0.1438178059181848,203
2228,양,0.5174315086247,203
2229,곱창,0.5578758538952714,203
2230,고추장,0.18269119912399892,204
2231,다진마늘,0.0874945818220491,204
2232,설탕,0.08359459329556823,204
2233,소금,0.043351870605533034,204
2234,호박,0.29751739552279927,204
2235,물,0.10506657824823586,204
2236,식용유,0.15707728119524658,204
2237,양파,0.12227630292607912,204
2238,김치,0.2844644815055378,204
2239,양송이버섯,0.3128181695315524,204
2240,토마토케첩,0.30233129774635426,204
2241,흰후추,0.4362475848169581,204
2242,스파게티,0.40014679510300755,204
2243,호두,0.4362475848169581,204
2244,다진마늘,0.08040016592330203,205
2245,미나리,0.21248622916031787,205
2246,소금,0.039836724939829496,205
2247,홍고추,0.13917176351665214,205
2248,고춧가루,0.12192303339920824,205
2249,양파,0.11236164387572659,205
2250,대파,0.11796341510831103,205
2251,오징어,0.22822535537092323,205
2252,모시조개,0.3109906398652094,205
2253,무,0.17796027430959369,205
2254,생강즙,0.22578290107935756,205
2255,쑥갓,0.2733934772527098,205
2256,풋고추,0.36770126846702483,205
2257,게,0.5142961167950425,205
2258,대하,0.4244118970688403,205
2259,계란,0.13871939071708408,206
2260,고추장,0.15935449324219012,206
2261,다진마늘,0.07631815224019962,206
2262,설탕,0.07291634252923541,206
2263,참기름,0.07670549587663915,206
2264,부추,0.255529407649139,206
2265,간장,0.08109887598418859,206
2266,물,0.09164552761008807,206
2267,물엿,0.2381995800331145,206
